protocol,domain_name,address,having_ip_address,long_url,shortening_service,having_@_symbol,redirection_//_symbol,prefix_suffix_seperation,sub_domains,https_token,age_of_domain,dns_record,web_traffic,domain_registration_length,statistical_report,iframe,mouse_over,label
https,adobefilestore.weebly.com,,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
https,sahc892190jf19y83.yicori5768-t0ypy-yy.workers.dev,,0,2,0,0,0,1,2,0,0,0,1,0,0,1,1,1
http,interbankenlinea.great-site.net,bpu.php,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1
https,secure.runescape.com-vzla.ru,"m=weblogin/loginform796,427,865,88992851,2167",0,1,0,0,0,1,2,0,0,0,1,1,0,1,1,1
http,wandering-scene-82d4.braveheartbull.workers.dev,,0,2,0,0,0,1,2,0,0,0,1,0,0,1,1,1
http,paypal-online-2deposits-paymentaccept.tk,paypaldeposit/transfers.html,0,1,0,0,0,1,0,0,1,0,2,1,0,1,1,1
https,reg-3da7f.web.app,#redacted@abuse.ionos.com,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1
http,commandes.site,dif-pgo/butre/?email=iH+eDsJOzdSMm2PqYcfPnqbUi+A0Sz3Vj1eLQw3h6yqDfHn4XSLucZKpysdBtjaM2M8Iv1Cj6dRD1Ic9p9CRx5aQ1nRlgMs93lLOUtgejaJQev+9bqP7fIJDb3VE8H1pgFfeX7h5Htpuo5u3m74jFSLl5WSUgZUGTmBY1e5kSUg=&c=convers,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1
https,workprotocoles-com.webs.com,,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1
http,kontoopdatering.appleld.dk.opdatering.dspbrand.com,hku/173809d39cb8b24f217a57f30e66dbed/,0,1,0,0,0,0,1,0,2,0,1,2,0,1,1,1
http,charperimagedesign.com,d/,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
http,creativeingredient.com,wp-includes/images/verify/update/y.html,0,2,1,0,0,0,0,0,2,0,1,2,0,1,1,1
http,35.192.38.184,m_t_bank/210616/1/website/files/ujcnelzifaeewpgs.personal.html,0,1,0,0,0,0,2,0,0,0,1,1,0,1,1,1
https,docs.google.com,forms/d/e/1FAIpQLSc4BagZJZmsTbNJHy7ZpY5zSx-XrN7rEoOUOLv54Luk5tIhHA/viewform,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1
https,pulihkan-accountt-anda2.webnode.page,,0,0,0,0,0,1,0,0,0,0,2,1,0,1,1,1
https,amlnov7.web.app,mailserver.veeam.com-emailrecover=domain=veeam,0,2,0,0,0,0,0,0,0,0,1,1,0,1,1,1
https,sites.google.com,view/secure-ob-/accueil,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
http,w2.deraya.org,login-option.php?cmd=login_submit&amp;id=7370d75aecb2a7550417db080a2a33007370d75aecb2a7550417db080a2a3300&amp;session=7370d75aecb2a7550417db080a2a33007370d75aecb2a7550417db080a2a3300,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1
https,docs.google.com,forms/d/e/1FAIpQLSdNngH7an2VFXW1k7CoTXCB24wwNe2qCm3J5deeLWSn676z2Q/viewform?usp=pp_url,0,1,0,0,0,0,0,0,2,0,1,2,0,1,1,1
http,qevwisdfztymporlndsckabdil-dot-gl44393333333.rj.r.appspot.com,'',0,2,1,0,0,1,1,0,1,1,1,1,0,1,1,1
https,ormantencs112.odoo.com,,0,0,0,0,0,0,0,0,2,0,1,2,0,1,1,1
https,bit.ly,3cVL6Ir,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1
https,nt.embluemail.com,p/cl?data=3DZHsRHNi9GFnm5YHFELuHCC3s9A2efgRJpC5=Cr%2FJ%2Be08gaPchYsRO05L7S3MgohTP8diTNIfwrg68FK%2FrMCUGSx39wQZ%2B1RpnAsocDs=OhSww%3D!-!:b3ei:!-!https%3a%2f%2f233nu.codesandbox.io?af=3DY2FiZW5uZXR0MjA=wNEBvcHR1c25ldC5jb20uYXU=3D,0,1,0,0,0,0,0,1,2,0,1,2,0,1,1,1
http,fax.gruppobiesse.it,welcome.wssp,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
https,storage.cloud.google.com,ciat3tdtttd53c3e5userp.appspot.com/index.html#paul@legalshield.com,0,1,1,1,0,0,2,0,2,0,1,2,0,1,1,1
https,services.runescape.com-vzla.ru,"m=weblogin/loginform583,199,113,14585618,2497",0,1,0,0,0,1,2,0,0,0,1,1,0,1,1,1
https,www.n.sosbeaend.com,,0,0,0,0,0,0,2,0,0,0,1,1,1,1,1,1
http,denuihuongson.com.vn,kamoras/,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1
https,99.jarzevokke.workers.dev,,0,0,0,0,0,0,2,0,0,0,2,0,0,1,1,1
https,newyorkslice.pk,wp-content/media/?data=YWJ1c2VAaW9ub3MuY29t,0,2,0,0,0,0,0,0,1,0,1,1,0,1,1,1
https,9ftytucsh4ph.clickfunnels.com,optindbnh3w4f,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
https,autumn-sun-4a21.paqesads-scure.workers.dev,,0,0,0,0,0,1,2,0,0,0,1,0,0,1,1,1
http,juandfar.github.io,Detflix,0,0,0,0,0,0,0,0,1,0,2,1,0,1,1,1
http,hncb.snfrmny.cn,,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
http,55454615466641.hyperphp.com,,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,1
https,docs.google.com,forms/d/e/1FAIpQLSdFYxb1kJJvKaiwbbpbGr0DfAq1Xx2ehHzBXnt3adnDsSy1Yw/viewform,0,1,0,0,0,0,0,0,2,0,1,2,0,1,1,1
https,j.mp,3Gydg8x?/SupporRecovery,0,0,1,0,0,0,0,0,1,0,2,1,0,1,1,1
https,bit.ly,3qVUcvy?Facebook_Update,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1
https,nab-alert.mobi,404testpage4525d2fdc,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1
http,mjaymup1bhk1mtr0aa.filesusr.com,html/c69417_3069841d505568614ed8bca153fc7adf.html,0,1,0,0,0,0,0,0,0,0,1,2,0,1,1,1
https,divinasoutfit.cl,wp-content/plugins/apus-framework/classes/framw/99cf1e27699c2b9d4cdd3039879bb48a/,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1
https,magyarpoosta.blogspot.com,2021/02/blog-post.html,0,2,1,0,0,0,0,0,1,1,1,1,0,1,1,1
http,web-exoduss.com,,0,0,0,0,0,1,0,0,2,0,1,2,0,1,1,1
https,content.av1.com.au,,0,0,0,0,0,0,2,0,1,0,2,1,0,1,1,1
https,everythingmobilelimited-my.sharepoint.com,personal/jameswaterston_everythingmobilelimited_onmicrosoft_com/_layouts/15/onedrive.aspx,0,1,1,0,0,1,0,0,2,0,1,2,0,1,1,1
https,hpnepgnmwrgdrrsdshzrvyirlx-dot-gl44393333333.rj.r.appspot.com,''''''''''''''''''''''''''''''''/,0,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1
https,company.aseshw.cn,gaze,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
http,casbygroup.com,rew/sp_xx,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1
https,micuenta01.github.io,mi/,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1
